Comparing music in: E:\Musica
Using playlist file: E:\Musica\Rock50-00_5.0.xspf
Excluding folders: Clasica, Discogs, Electronica, Española, Films, Game, HeartLand Rock, Jazz, Medieval, Relax, Soul, v, Varios

Missing files, newest → oldest:
- 90s00s PopRock/Foo Fighters - There Is Nothing Left to Lose - 03 Learn to Fly.flac   (2025-08-10 03:31)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/12. Nirvana - Hairspray Queen.flac   (2023-11-12 04:41)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/11. Nirvana - Mexican Seafood.flac   (2023-11-12 04:41)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/10. Nirvana - Downer.flac   (2023-11-12 04:41)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/09. Nirvana - Beeswax.flac   (2023-11-12 04:41)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/08. Nirvana - (New Wave) Polly.flac   (2023-11-12 04:41)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/07. Nirvana - Son of a Gun.flac   (2023-11-12 04:41)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/06. Nirvana - Molly's Lips.flac   (2023-11-12 04:41)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/05. Nirvana - Turnaround.flac   (2023-11-12 04:40)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/04. Nirvana - Been a Son.flac   (2023-11-12 04:40)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/03. Nirvana - Stain.flac   (2023-11-12 04:40)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/02. Nirvana - Sliver.flac   (2023-11-12 04:40)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/01. Nirvana - Dive.flac   (2023-11-12 04:40)
- 90s00s PopRock/Nirvana - Nevermind (1991) [FLAC] {1996 24kt Gold Remastered UDCD 666}/12 - Something In The Way - Endless, Nameless.flac   (2023-10-30 01:27)
- 90s00s PopRock/Nirvana - Nevermind (1991) [FLAC] {1996 24kt Gold Remastered UDCD 666}/11 - On A Plain.flac   (2023-10-30 01:26)
- 90s00s PopRock/Nirvana - Nevermind (1991) [FLAC] {1996 24kt Gold Remastered UDCD 666}/10 - Stay Away.flac   (2023-10-30 01:26)
- 90s00s PopRock/Nirvana - Nevermind (1991) [FLAC] {1996 24kt Gold Remastered UDCD 666}/09 - Lounge Act.flac   (2023-10-30 01:26)
- 90s00s PopRock/Nirvana - Nevermind (1991) [FLAC] {1996 24kt Gold Remastered UDCD 666}/08 - Drain You.flac   (2023-10-30 01:25)
- 90s00s PopRock/Nirvana - Nevermind (1991) [FLAC] {1996 24kt Gold Remastered UDCD 666}/07 - Territorial Pissings.flac   (2023-10-30 01:25)
- 90s00s PopRock/Nirvana - Nevermind (1991) [FLAC] {1996 24kt Gold Remastered UDCD 666}/06 - Polly.flac   (2023-10-30 01:25)
- 90s00s PopRock/Nirvana - Nevermind (1991) [FLAC] {1996 24kt Gold Remastered UDCD 666}/05 - Lithium.flac   (2023-10-30 01:25)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/13 - Nirvana - Downer.flac   (2023-10-30 01:22)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/12 - Nirvana - Big Cheese.flac   (2023-10-30 01:22)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/11 - Nirvana - Sifting.flac   (2023-10-30 01:21)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/10 - Nirvana - Mr. Moustache.flac   (2023-10-30 01:21)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/09 - Nirvana - Swap Meet.flac   (2023-10-30 01:20)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/08 - Nirvana - Scoff.flac   (2023-10-30 01:20)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/07 - Nirvana - Negative Creep.flac   (2023-10-30 01:20)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/06 - Nirvana - Paper Cuts.flac   (2023-10-30 01:19)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/05 - Nirvana - Love Buzz.flac   (2023-10-30 01:19)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/04 - Nirvana - School.flac   (2023-10-30 01:19)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/02 - Nirvana - Floyd the Barber.flac   (2023-10-30 01:18)
- 90s00s PopRock/Nirvana - Bleach (1989) [FLAC]/01 - Nirvana - Blew.flac   (2023-10-30 01:18)
- 80s/U2 - New Year's Day.flac   (2023-10-12 01:50)
- 60s/Jimi Hendrix - Day Tripper (Jimi Hendrix Experience feat. Robert Wyatt, BBC 15-12-1967).flac   (2023-09-11 11:53)
- 60s/The Beatles - Rubber Soul - 01 - Drive My Car.flac   (2023-09-08 12:10)
- 80s/The Church - Reptile.flac   (2023-09-08 11:59)
- 80s/The Church - Lost.flac   (2023-09-08 11:58)
- 80s/The Church - Blood Money.flac   (2023-09-08 11:57)
- 80s/The Church - Under The Milky Way.flac   (2023-09-08 11:57)
- 80s/Cindy Lauper - Time After Time.flac   (2023-09-03 08:36)
- 80s/Cindy Lauper - Girls Just Want To Have Fun.flac   (2023-09-03 08:36)
- 80s/Cindy Lauper - I Drove All Night.mp3   (2023-09-03 08:35)
- 80s/Cindy Lauper - Money Changes Everything.flac   (2023-09-03 08:35)
- 80s/Cindy Lauper - The Goonies 'R' Good Enough.mp3   (2023-09-03 08:35)
- 80s/Cindy Lauper - True Colors.flac   (2023-09-03 08:34)
- 60s/Jimi Hendrix - Day Tripper BBC Sessions disc 2.flac   (2023-09-01 05:30)
- 70s80s Garage NewWave Punk/Teenage Head - Disgusteen.flac   (2023-08-28 21:43)
- 90s00s PopRock/Sponge - Plowed.flac   (2023-08-28 21:41)
- 60s/Nina Simone - The House Of The Rising Sun.mp3   (2023-08-28 09:03)
- 90s00s PopRock/Sponge - Molly.flac   (2023-08-28 08:58)
- 60s/The Lovin' Spoonful - Rain On The Roof.flac   (2023-08-28 08:56)
- 60s/The Lovin' Spoonful - On The Road Again.flac   (2023-08-28 08:55)
- 60s/The Lovin' Spoonful - Summer In The City.flac   (2023-08-28 08:55)
- 70s80s Garage NewWave Punk/Teenage Head - Something On My Mind.flac   (2023-08-28 08:49)
- 60s/The Animals - When I Was Young.flac   (2023-08-28 08:47)
- 90s00s PopRock/Seal - Crazy.flac   (2023-08-28 08:45)
- 90s00s PopRock/Adamski Ft. Seal - Killer.flac   (2023-08-28 08:45)
- 90s00s PopRock/Seal - Kiss From A Rose.flac   (2023-08-28 08:45)
- 90s00s PopRock/Seal - Crazy (Acoustic Version).flac   (2023-08-28 08:45)
- 80s/Terence Trent D'Arby - Sign Your Name.flac   (2023-08-28 08:41)
- 80s/Terence Trent D'Arby - If You Let Me Stay.flac   (2023-08-28 08:39)
- 80s/Cutting Crew - (I Just) Died in Your Arms.flac   (2023-08-28 08:36)
- 70s80s Garage NewWave Punk/Iggy Pop - 1996 - Nude  Rude The Best Of Iggy Pop/17 - Iggy Pop - Wild America.flac   (2023-08-23 00:40)
- 70s80s Garage NewWave Punk/Iggy Pop - 1996 - Nude  Rude The Best Of Iggy Pop/09 - Iggy Pop - Lust For Life.flac   (2023-08-23 00:37)
- 70s80s Garage NewWave Punk/Iggy Pop - 1996 - Nude  Rude The Best Of Iggy Pop/07 - Iggy Pop - Nightclubbing.flac   (2023-08-23 00:36)
- 70s80s Garage NewWave Punk/Iggy Pop - 1996 - Nude  Rude The Best Of Iggy Pop/06 - Iggy Pop - Funtime.flac   (2023-08-23 00:36)
- 70s80s Garage NewWave Punk/Iggy Pop - 1996 - Nude  Rude The Best Of Iggy Pop/05 - Iggy Pop - I'm Sick Of You.flac   (2023-08-23 00:36)
- 70s80s Garage NewWave Punk/Iggy Pop - 1996 - Nude  Rude The Best Of Iggy Pop/album.nfo   (2023-08-23 00:34)
- 80s/Lolita Pop - Hey Winner.flac   (2023-08-02 01:58)
- 70s80s - PopRock/Skid Row - Youth Gone Wild.flac   (2023-07-03 05:15)
- 70s80s - PopRock/Joe Cocker - 2003 - The Ultimate Collection 1968-2003 CD2/15 Ruby Lee.flac   (2023-06-26 03:49)
- 70s80s - PopRock/Joe Cocker - 2003 - The Ultimate Collection 1968-2003 CD2/14 Never Tear Us Apart.flac   (2023-06-26 03:30)
- 70s80s - PopRock/Joe Cocker - 2003 - The Ultimate Collection 1968-2003 CD2/13 Sorry Seems to Be the Hardest Word.flac   (2023-06-26 03:19)
- 70s80s - PopRock/Joe Cocker - 2003 - The Ultimate Collection 1968-2003 CD2/10 Sweet Lil' Woman.flac   (2023-06-26 03:07)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/15 - Sea of Sin (Tonal Mix; 2006 Remaster).flac   (2023-06-22 05:10)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/14 - Happiest Girl (Jack Mix; 2006 Remaster).flac   (2023-06-22 05:10)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/13 - Kaleid (2006 Remaster).flac   (2023-06-22 05:10)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/12 - Sibeling (2006 Remaster).flac   (2023-06-22 05:10)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/11 - Memphisto (2006 Remaster).flac   (2023-06-22 05:10)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/10 - Dangerous (2006 Remaster).flac   (2023-06-22 05:10)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/09 - Clean (2006 Remaster).flac   (2023-06-22 05:08)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/08 - Blue Dress (2006 Remaster).flac   (2023-06-22 05:08)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/05 - Waiting for the Night (2006 Remaster).flac   (2023-06-22 05:08)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/04 - Halo (2006 Remaster).flac   (2023-06-22 05:08)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/02 - Sweetest Perfection (2006 Remaster).flac   (2023-06-22 05:08)
- 80s/Depeche Mode - 1990 - Violator (2006 Remaster)/01 - World in My Eyes (2006 Remaster).flac   (2023-06-22 05:07)
- 80s/The Cure - Disc 2 - Acoustic Hits/18 - Just Say Yes.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/17 - Cut Here.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/16 - Wrong Number.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/15 - Mint Car.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/14 - Friday I'm in Love.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/13 - High.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/12 - Never Enough.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/11 - Lovesong.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/10 - Lullaby.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/09 - Just Like Heaven.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/08 - Why Can't I Be You_.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/07 - Close to Me.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/06 - Inbetween Days.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/05 - The Lovecats.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/04 - The Walk.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/03 - Let's Go to Bed.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/02 - A Forest.flac   (2023-06-22 05:06)
- 80s/The Cure - Disc 2 - Acoustic Hits/01 - Boys Don't Cry.flac   (2023-06-22 05:06)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/11-Faithfully Remain.lrc   (2023-06-20 16:27)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/10-The Word Suicide.lrc   (2023-06-20 16:26)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/09-Boots Like These.lrc   (2023-06-20 16:25)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/08-Keep It Together (So I Can Fall Apart).lrc   (2023-06-20 16:24)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/07-Fly One Time.lrc   (2023-06-20 16:24)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/06-Skin Thin.lrc   (2023-06-20 16:23)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/05-Why Must You Always Dress in Black.lrc   (2023-06-20 16:22)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/04-Lay There & Hate Me.lrc   (2023-06-20 16:21)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/03-Shimmer & Shine.lrc   (2023-06-20 16:20)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/02-Up to You Now.lrc   (2023-06-20 16:19)
- Alt Rock Pop/Ben Harper and Relentless7 - 2009 - White Lies for Dark Times/01-Number With No Name.lrc   (2023-06-20 16:18)
- Alt Rock Pop/1993 - Stone Free - A Tribute To Jimi Hendrix/Listen.rtf   (2023-05-23 12:45)
- 80s/Queen - Greatest Hits III (1999)/Queen - Geatest Hits III - 02 - Under Pressure (Rah mix).flac   (2023-04-07 05:20)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/18 - You can't hurry love.flac   (2023-03-23 02:14)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/17 - Important words.flac   (2023-03-23 02:14)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/16 - Rock this town.flac   (2023-03-23 02:13)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/15 - Fishnet stockings.flac   (2023-03-23 02:13)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/14 - Somethin' else.flac   (2023-03-23 02:13)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/13 - Oh boy.flac   (2023-03-23 02:12)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/12 - Runaway boys.flac   (2023-03-23 02:12)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/11 - C'mon everybody.flac   (2023-03-23 02:12)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/10 - Rev it up and go.flac   (2023-03-23 02:11)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/09 - Lonely summer nights.flac   (2023-03-23 02:11)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/08 - Stray cat strut.flac   (2023-03-23 02:11)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/07 - Jeannie, Jeannie, Jeannie.flac   (2023-03-23 02:10)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/06 - Foggy mountain breakdown.flac   (2023-03-23 02:10)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/05 - Built for speed.flac   (2023-03-23 02:10)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/04 - Drink that bottle down.flac   (2023-03-23 02:09)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/03 - Rumble in Brighton.flac   (2023-03-23 02:08)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/02 - Double talkin' baby.flac   (2023-03-23 02:08)
- 70s80s - PopRock/Stray Cats - Blue Eyes & Fishnets (Live FM Broadcast Recorded 1983-82)/01 - Baby blue eyes.flac   (2023-03-23 02:08)
- 70s80s - PopRock/Whitesnake - Still Of The Night (1987).flac   (2023-03-07 12:09)
- 70s80s - PopRock/Whitesnake - Is This Love (1987).flac   (2023-03-07 12:09)
- 70s80s - PopRock/Whitesnake - Here I Go Again 87 (1987).flac   (2023-03-07 12:09)
- 70s80s - PopRock/Saxon - 747 (Strangers In The Night) (1980).flac   (2023-03-07 12:00)
- 70s80s - PopRock/Rainbow - I Surrender (1981).flac   (2023-03-07 11:58)
- Hard/Def Leppard - Hysteria (1987).flac   (2023-03-07 11:51)
- Jazz060323.mpcpl   (2023-03-06 09:01)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/19 - I Just Can't Be Happy Today.flac   (2023-02-26 12:15)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/18 - Love Song.flac   (2023-02-26 12:15)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/17 - Looking At You.flac   (2023-02-26 12:15)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/16 - I Had Too Much To Dream (Last Night).flac   (2023-02-26 12:14)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/15 - Lust For Life.flac   (2023-02-26 12:14)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/14 - Grimly Fiendish.flac   (2023-02-26 12:14)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/13 - Wait For The Blackout.flac   (2023-02-26 12:13)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/12 - Shadow Of Love.flac   (2023-02-26 12:13)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/11 - Disco Man.flac   (2023-02-26 12:13)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/10 - New Rose.flac   (2023-02-26 12:12)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 43 - Pandemonium (Aotearoa Mix) (Full Length Version).flac   (2023-02-26 12:12)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/09 - Smash It Up.flac   (2023-02-26 12:12)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 42 - Money Is Not Our God (Radio Edit).flac   (2023-02-26 12:12)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 41 - Four Stations Of The Sun (Unreleased Track From The Democracy Sessions).flac   (2023-02-26 12:11)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 40 - Zennon (Extra Track On The Loose Cannon DVD single).flac   (2023-02-26 12:11)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/08 - Idiot Box.flac   (2023-02-26 12:11)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/07 - You Know.flac   (2023-02-26 12:10)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 36 - Our Last Goobye (From The Free The West Memphis 3 Album).flac   (2023-02-26 12:10)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 34 - Drug (From The Mortal Kombat More Kombat Soundtrack).flac   (2023-02-26 12:10)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/06 - Stab Yor Back.flac   (2023-02-26 12:10)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 33 - Corporate Elect.flac   (2023-02-26 12:09)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/05 - Testify (UK Subs Mix).flac   (2023-02-26 12:09)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/04 - Shut It.flac   (2023-02-26 12:09)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 30 - European Super State (Edit).flac   (2023-02-26 12:09)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/03 - Do The Blitz.flac   (2023-02-26 12:09)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/02 - Nasty.flac   (2023-02-26 12:09)
- 80s/(1988) Pet Shop Boys - Introspective (Special Limited Edition)/03.Pet Shop Boys - It's Alright (Lp Version).flac   (2023-02-26 12:08)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 28 - In Excelsis.flac   (2023-02-26 12:08)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 27 - Hosannas From The Basements Of Hell (Radio Edit).flac   (2023-02-26 12:08)
- 70s80s Garage NewWave Punk/The Damned - 2004 - Punk Generation - The Best Of Oddities & Versions/01 - Thanks For The Night.flac   (2023-02-26 12:07)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 26 - Seeing Red (Edit).flac   (2023-02-26 12:06)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 25 - Loose Cannon.flac   (2023-02-26 12:06)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 24 - Democracy (Album Mix).flac   (2023-02-26 12:05)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 23 - Jana.flac   (2023-02-26 12:05)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 21 - Millennium (Cybersank Edit).flac   (2023-02-26 12:05)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 20 - Exorcism (Live In King's Chamber Cairo August 1993 Mix Edit).flac   (2023-02-26 12:04)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 19 - Money Is Not Our God.flac   (2023-02-26 12:04)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/24.Pet Shop Boys - Always On My Mind (Dub Mix).flac   (2023-02-26 12:04)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 18 - The Beautiful Dead (Flexi Disc Version).flac   (2023-02-26 12:04)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/23.Pet Shop Boys - Do I Have To.flac   (2023-02-26 12:04)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 17 - My Love Of This Land.flac   (2023-02-26 12:04)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 16 - America.flac   (2023-02-26 12:03)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 15 - Sanity.flac   (2023-02-26 12:03)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/22.Pet Shop Boys - Always On My Mind (Extended Dance Mix).flac   (2023-02-26 12:03)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/21.Pet Shop Boys - I Want A Dog.flac   (2023-02-26 12:02)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 07 - Birds Of A Feather.flac   (2023-02-26 12:01)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 06 - Chop Chop.flac   (2023-02-26 12:01)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/20.Pet Shop Boys - Rent (Seven-Inch Mix).flac   (2023-02-26 12:01)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 04 - Follow The Leaders.flac   (2023-02-26 12:01)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 03 - Requiem.flac   (2023-02-26 12:01)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/19.Pet Shop Boys - Always On My Mind (Demo Version).flac   (2023-02-26 12:01)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 02 - War Dance.flac   (2023-02-26 12:00)
- 70s80s Garage NewWave Punk/Killing Joke - 2013 - The Singles Collection 1979-2012/Killing Joke - 01 - Nervous System.flac   (2023-02-26 12:00)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/18.Pet Shop Boys - A New Life.flac   (2023-02-26 12:00)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/17.Pet Shop Boys - Heart (Disco Mix).flac   (2023-02-26 11:59)
- 70s80s Garage NewWave Punk/Killing Joke - 1980 - Killing Joke/07 Killing Joke - $,O,36.flac   (2023-02-26 11:58)
- 70s80s Garage NewWave Punk/Killing Joke - 1980 - Killing Joke/06 Killing Joke - Complications.flac   (2023-02-26 11:58)
- 70s80s Garage NewWave Punk/Killing Joke - 1980 - Killing Joke/05 Killing Joke - The Wait.flac   (2023-02-26 11:58)
- 70s80s Garage NewWave Punk/Killing Joke - 1980 - Killing Joke/04 Killing Joke - Bloodsport.flac   (2023-02-26 11:58)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/16.Pet Shop Boys - What Have I Done To Deserve This (Extended Mix).flac   (2023-02-26 11:58)
- 70s80s Garage NewWave Punk/Killing Joke - 1980 - Killing Joke/03 Killing Joke - Tomorrow's World.flac   (2023-02-26 11:58)
- 70s80s Garage NewWave Punk/Killing Joke - 1980 - Killing Joke/02 Killing Joke - Wardance.flac   (2023-02-26 11:58)
- 70s80s Garage NewWave Punk/Killing Joke - 1980 - Killing Joke/01 Killing Joke - Requiem.flac   (2023-02-26 11:57)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/15.Pet Shop Boys - It's A Sin (Disco Mix).flac   (2023-02-26 11:57)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/14.Pet Shop Boys - One More Chance (Seven-Inch Mix).flac   (2023-02-26 11:55)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/13.Pet Shop Boys - You Know Where You Went Wrong.flac   (2023-02-26 11:55)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/12.Pet Shop Boys - Heart (Shep Pettibone Version).flac   (2023-02-26 11:54)
- 80s/(2018) Pet Shop Boys - ActuallyFurther Listening/11.Pet Shop Boys - I Want To Wake Up (Breakdown Mix).flac   (2023-02-26 11:53)
